wavenumber_cm-1,real_raw,imag_raw,real_smooth,imag_smooth,real_water_model,imag_water_model,real_residual,imag_residual
2955.85,1.10312,-0.625666,0.3793005058823529,-0.6754665764705883,-0.03689198450370455,-0.0009189204628706304,0.4161924903860575,-0.6745476560077176
2956.67,0.769882,-0.410246,0.35751581176470587,-0.6366741058823528,-0.036919131867944356,-0.0009480668259745661,0.39443494363265025,-0.6357260390563783
2957.5,0.54437,-0.297493,0.3399190294117647,-0.584405105882353,-0.03694666593365951,-0.0009777091891085086,0.37686569534542425,-0.5834273966932444
2958.33,0.389648,-0.217582,0.32216112941176467,-0.5144012235294118,-0.036974255770116496,-0.0010074940321884163,0.35913538518188115,-0.5133937294972233
2959.15,0.280953,-0.149028,0.2947548352941176,-0.43373669411764704,-0.03700156775898837,-0.00103706099731683,0.331756403053106,-0.4326996331203302
2959.98,0.203381,-0.0839181,0.2758613058823529,-0.3550699117647059,-0.03702926782879863,-0.0010671323113081383,0.31289057371115153,-0.3540027794533978
2960.8,0.147205,-0.0180948,0.2646413058823529,-0.23875791176470587,-0.037056688285701175,-0.0010969844362128272,0.3016979941680541,-0.23766092732849303
2961.63,0.105041,0.0521521,0.18876175294117647,-0.11206273529411766,-0.037084497686897824,-0.0011273465703307475,0.22584625062807429,-0.11093538872378692
2962.46,0.0693133,0.131783,0.10297130588235295,-0.049137852941176466,-0.037112361722548844,-0.0011578566606066125,0.1400836676049018,-0.047979996280569856
2963.28,0.0280312,0.22831,0.046808247058823534,-0.013178088235294112,-0.03713994344900564,-0.0011881455532025032,0.08394819050782917,-0.011989942682091609
2964.11,-0.0467043,0.350784,0.01348460000000001,0.015959764705882354,-0.03716791533023551,-0.0012189531241084258,0.050652515330235515,0.01717871782999078
2964.94,-0.230818,0.482358,-0.004985517647058815,0.043360235294117644,-0.03719594105779089,-0.0012499120391436529,0.032210423410732075,0.044610147333261296
2965.77,-0.606731,0.402007,-0.0135409294117647,0.06945441176470588,-0.03722402034912005,-0.0012810234490393578,0.02368309093735535,0.07073543521374523
2966.59,-0.65477,-0.0872447,-0.014755870588235286,0.09342505882352942,-0.037251813649541485,-0.001311910906429402,0.0224959430613062,0.09473696972995882
2967.42,-0.321059,-0.263966,-0.009773576470588229,0.11432712352941177,-0.03727999854532741,-0.0013433289199234416,0.027506422074739183,0.11567045244933521
2968.25,-0.0865924,-0.212352,0.0010590117647058875,0.1312720529411765,-0.0373082361019476,-0.0013749029172872456,0.038367247866653485,0.13264695585846376
2969.08,0.0562424,-0.117147,0.01792148235294118,0.14326804705882354,-0.037336525996932234,-0.0014066340832419033,0.05525800834987341,0.14467468114206544
2969.9,0.148348,-0.01435,0.041540641176470584,0.14893604705882352,-0.037364526120470885,-0.0014381384526744954,0.07890516729694147,0.150374185511498
2970.73,0.20338,0.0850975,0.07352680588235294,0.1461128117647059,-0.037392919062252186,-0.0014701856146255238,0.11091972494460513,0.14758299737933142
2971.56,0.230378,0.168315,0.11740176470588234,0.1313606176470588,-0.0374213633155498,-0.0015023935361713086,0.15482312802143214,0.13286301118323013
2972.39,0.244206,0.226019,0.181399,0.10071137058823529,-0.037449858514830764,-0.0015347634362908227,0.21884885851483077,0.1022461340245261
2973.21,0.260299,0.258473,0.27817141176470583,0.0600763705882353,-0.0374780600588825,-0.0015669036012547822,0.3156494718235883,0.06164327418949008
2974.04,0.28808,0.271417,0.38583317647058823,0.02115217647058823,-0.03750665540582358,-0.0015995991613163662,0.42333983187641183,0.022751775631904596
2974.87,0.331359,0.269969,0.46334576470588235,-0.050732176470588225,-0.03753530053828512,-0.0016324603935796741,0.5008810652441674,-0.049099716077008554
2975.7,0.391703,0.256084,0.4746719058823529,-0.15881794117647058,-0.03756399504431718,-0.0016654885514311058,0.5122359009266702,-0.15715245262503946
2976.53,0.470839,0.228139,0.41807247058823527,-0.25316694117647054,-0.03759273849977917,-0.001698684896892609,0.45566520908801444,-0.2514682562795779
2977.36,0.571796,0.180315,0.3323190588235294,-0.31411694117647054,-0.03762153046811163,-0.001732050700620076,0.36994058929164103,-0.31238489047585044
2978.19,0.69917,0.0999967,0.23924905882352937,-0.3515289705882353,-0.03765037050010473,-0.0017655872418994422,0.2768994293236341,-0.34976338334633583
2979.02,0.857135,-0.0386792,0.14311564705882351,-0.3750549705882352,-0.03767925813366284,-0.0017992958086400501,0.18079490519248637,-0.3732556747795952
2979.84,1.0384,-0.288788,0.03956941176470585,-0.39142491176470584,-0.037707844003440745,-0.001832768445171374,0.07727725576814659,-0.38959214331953446
2980.67,1.17548,-0.748956,-0.0790199411764706,-0.4128582647058823,-0.03773682484216127,-0.0018668228492649047,-0.041283116334309325,-0.4109914418566174
2981.5,0.996655,-1.486,-0.20372817647058825,-0.45967349999999996,-0.037765851822570265,-0.001901053178303334,-0.16596232464801797,-0.4577724468216966
2982.33,0.105952,-2.04981,-0.31148164705882353,-0.5243849117647059,-0.03779492442877119,-0.001935460754466432,-0.27368672263005234,-0.5224494510102395
2983.16,-0.905948,-1.72108,-0.40557476470588233,-0.5888676764705882,-0.03782404213075296,-0.001970046908483111,-0.36775072257512936,-0.5868976295621051
2983.99,-1.30946,-1.0505,-0.4962482352941177,-0.6487346764705881,-0.03785320438413219,-0.0020048129796074875,-0.4583950309099855,-0.6467298634909806
2984.82,-1.37881,-0.550907,-0.5904756470588235,-0.7045583235294117,-0.03788241062989171,-0.002039760315591719,-0.5525932364289318,-0.70251856321382
2985.65,-1.40389,-0.231627,-0.6933797647058824,-0.7575225411764706,-0.037911660294115024,-0.002074890272655357,-0.6554681044117674,-0.7554476509038152
2986.48,-1.51608,-0.05227,-0.8094635882352941,-0.8085572941176471,-0.03794095278771712,-0.0021102042154513955,-0.7715226354475769,-0.8064470899021957
2987.31,-1.75572,-0.105894,-0.9420741764705882,-0.858078,-0.03797028750617101,-0.002145703517028521,-0.9041038889644172,-0.8559322964829715
2988.14,-1.83196,-0.524442,-1.0878871176470588,-0.9058770588235293,-0.03799966382923052,-0.0021813895587897247,-1.0498874538178282,-0.9036956692647395
2988.97,-1.50045,-0.830125,-1.2169468235294119,-0.9551,-0.03802908112064893,-0.002217263730447042,-1.178917742408763,-0.9528827362695529
2989.8,-1.20788,-0.840123,-1.2494204705882352,-1.0297329411764706,-0.03805853872789366,-0.0022533274299723215,-1.2113619318603417,-1.0274796137464983
2990.63,-1.07061,-0.7896,-1.131764117647059,-1.1522017647058822,-0.03808803598185683,-0.0022895820635437736,-1.0936760816652022,-1.1499121826423384
2991.46,-1.03007,-0.768687,-0.9019788235294117,-1.3039188235294117,-0.03811757219656181,-0.002326029045488482,-0.8638612513328499,-1.3015927944839232
2992.29,-1.0502,-0.800395,-0.5803541176470588,-1.512904294117647,-0.038147146668865595,-0.00236266979822032,-0.5422069709781931,-1.5105416243194265
2993.12,-1.11629,-0.90627,-0.2135358823529412,-2.1255556470588237,-0.038176758678157,-0.0023995057521734326,-0.17535912367478418,-2.12315614130665
2993.95,-1.21598,-1.13064,-0.5007282352941176,-2.324773882352941,-0.03820640748605086,-0.0024365383457310374,-0.4625218278080667,-2.32233734400721
2994.78,-1.30334,-1.56154,-0.5651464705882353,-2.3665451764705883,-0.038236092336077894,-0.002473769025149403,-0.5269103782521574,-2.3640714074454388
2995.61,-1.19736,-2.32279,-0.5574923529411764,-2.3646404705882356,-0.038265812453370435,-0.002511199244476782,-0.5192265404878059,-2.362129271343759
2996.44,-0.4461,-3.31857,-0.5405352941176471,-2.338970294117647,-0.03829556704434406,-0.0025488304654673766,-0.502239727073303,-2.3364214636521794
2997.27,1.09421,-3.80305,-0.5264165882352941,-2.310136882352941,-0.03832535529637485,-0.002586664157489858,-0.4880912329389193,-2.307550218195451
2998.1,2.59689,-3.62969,-0.5129908823529411,-2.2830813529411764,-0.038355176377472516,-0.0026247017974304985,-0.47463570597546856,-2.280456651143746
2998.94,4.08881,-4.10366,-0.49890529411764706,-2.2570109411764703,-0.03838538930276438,-0.0026634068880416624,-0.4605199048148827,-2.2543475342884287
2999.77,4.83202,-10.6467,-0.4843542352941176,-2.2298192352941175,-0.03841527383626905,-0.0027018593862111343,-0.44593896145784856,-2.2271173759079064
3000.6,-6.39835,-3.43898,-0.4719491176470587,-2.198581058823529,-0.03844518857246543,-0.002740520325110338,-0.4335039290745933,-2.1958405384984188
3001.43,-2.85083,-0.816006,-0.47355558823529403,-2.15870894117647,-0.038475132598292494,-0.0027793912106966827,-0.43508045563700154,-2.1559295499657734
3002.26,-1.70184,-0.492062,-0.5824226470588234,-2.06762484117647,-0.038505104979620626,-0.002818473555871487,-0.5439175420792027,-2.0648063676205988
3003.09,-1.21218,-0.393732,-0.4604012352941176,-1.8470789588235292,-0.03853510476089933,-0.002857768880346583,-0.42186613053321825,-1.8442211899431826
3003.92,-0.967862,-0.349955,-0.4172444117647058,-1.6296761352941176,-0.038565130964800624,-0.0028972787105044093,-0.37867928079990515,-1.6267788565836132
3004.76,-0.842373,-0.329656,-0.4774636529411764,-1.3958663117647059,-0.03859554481049512,-0.0029374845275805797,-0.4388681081306813,-1.3929288272371254
3005.59,-0.790615,-0.32549,-0.632520894117647,-1.1771460529411764,-0.03862562112640623,-0.0029774306050216167,-0.5938952729912408,-1.1741686223361547
3006.42,-0.802832,-0.338136,-0.879535305882353,-0.9332386411764704,-0.03865572078593314,-0.003017595824468333,-0.8408795850964198,-0.930221045352002
3007.25,-0.905403,-0.375221,-1.1735927764705882,-0.3062779823529412,-0.038685842720706194,-0.0030579817375156406,-1.134906933749882,-0.30322000061542553
3008.09,-1.24329,-0.452814,-0.8101415999999999,-0.10479824705882354,-0.03871634913343336,-0.003099080517986836,-0.7714252508665665,-0.1016991665408367
3008.92,-3.15408,-0.0131103,-0.6586848941176471,-0.05904130588235294,-0.03874651255356848,-0.0031399152023868122,-0.6199383815640787,-0.055901390679966134
3009.75,0.877004,1.42649,-0.5787977176470588,-0.033846129411764694,-0.03877669488665497,-0.003180975288520522,-0.5400210227604039,-0.030665154123244172
3010.58,0.287566,0.377278,-0.533023188235294,-0.015987670588235296,-0.03880689496720654,-0.003222262350346838,-0.4942162932680875,-0.012765408237888458
3011.42,0.0704829,0.171717,-0.5094232470588236,-0.00169449411764706,-0.038837475756420325,-0.003264279554940941,-0.47058577130240326,0.001569785437293881
3012.25,-0.0390831,0.0885544,-0.5051610705882352,0.013921976470588248,-0.03886770791162035,-0.00330602809251785,-0.46629336267661486,0.017228004563106098
3013.08,-0.110435,0.042766,-0.5162923647058824,0.0445312117647059,-0.03889795415001059,-0.0033480083763621016,-0.4773944105558718,0.047879220141068
3013.91,-0.166957,0.0116312,-0.5158814235294117,0.09853232941176471,-0.03892821320265367,-0.0033902219994120532,-0.476953210326758,0.10192255141117676
3014.75,-0.21968,-0.0138245,-0.4888226588235294,0.15308421176470588,-0.03895884854433134,-0.003433183426039915,-0.44986381027919803,0.15651739519074578
3015.58,-0.276066,-0.038138,-0.4333085411764706,0.2017546823529412,-0.03898912942571374,-0.0034758713822227462,-0.39431941175075685,0.20523055373516394
3016.41,-0.343758,-0.063744,-0.2626690705882353,0.21574081764705882,-0.03901941913563833,-0.0035187974995539947,-0.22364965145259696,0.21925961514661282
3017.25,-0.434013,-0.0901382,-0.3281380117647059,0.13825722941176471,-0.03905008136084568,-0.003562484925269188,-0.2890879304038602,0.14181971433703391
3018.08,-0.566663,-0.106971,-0.3583644235294117,0.11710462352941177,-0.03908038462656845,-0.0036058951097747978,-0.3192840389028433,0.12071051863918657
3018.91,-0.769916,-0.064176,-0.37539306470588235,0.10360628235294118,-0.0391106924805855,-0.0036495483075231643,-0.33628237222529683,0.10725583066046435
3019.75,-0.979847,0.194867,-0.3857032941176471,0.0912142,-0.03914136866229336,-0.0036939765222216946,-0.34656192545535375,0.0949081765222217
3020.58,-0.795846,0.579883,-0.39181929411764704,0.07815678823529412,-0.039171681275367215,-0.00373812357382201,-0.35264761284227986,0.08189491180911614
3021.42,-0.445404,0.552161,-0.3950661176470588,0.0638086588235294,-0.03920235917765764,-0.003783054909425666,-0.35586375846940116,0.06759171373295507
3022.25,-0.29955,0.374584,-0.3963812941176471,0.04789133529411765,-0.039232670370029345,-0.0038277023731585666,-0.35714862374761774,0.051719037667276216
3023.09,-0.253209,0.224654,-0.3967411176470588,0.030195805882352947,-0.039263343612345875,-0.0038731434728096837,-0.3574777740347129,0.03406894935516263
3023.92,-0.235968,0.109269,-0.3978408823529411,0.010460805882352936,-0.039293646952775964,-0.003918297917042731,-0.35854723540016514,0.014379103799395667
3024.75,-0.226283,0.0176837,-0.40455329411764707,-0.010807123529411761,-0.039323943918422095,-0.003963706778608595,-0.365229350199225,-0.006843416750803166
3025.59,-0.219004,-0.0577548,-0.4293051764705882,-0.01630412352941176,-0.03935459769488232,-0.004009923428164551,-0.3899505787757059,-0.01229420010124721
3026.42,-0.214357,-0.122111,-0.4140212352941177,0.013761876470588234,-0.039384876695103224,-0.004055849108588092,-0.3746363585990145,0.017817725579176324
3027.26,-0.214407,-0.17921,-0.36803988235294116,0.013963582352941172,-0.03941550873595391,-0.0041025921274936645,-0.32862437361698726,0.018066174480434835
3028.09,-0.222153,-0.232287,-0.33130435294117644,-0.016310199999999997,-0.03944576267966274,-0.004149041192797652,-0.29185859026151373,-0.012161158807202345
3028.93,-0.242038,-0.284419,-0.3154827647058823,-0.048223537058823526,-0.03947636566905238,-0.004196317220473821,-0.27600639903682994,-0.0440272198383497
3029.76,-0.282183,-0.338962,-0.3083954705882353,-0.07115877235294117,-0.039506587187959186,-0.004243296223537081,-0.2688888834002761,-0.06691547612940409
3030.6,-0.362454,-0.399239,-0.3037284117647059,-0.08616951352941177,-0.039537153525714436,-0.004291111882269756,-0.2641912582389915,-0.08187840164714201
3031.43,-0.548124,-0.451693,-0.2993587058823529,-0.09543207235294118,-0.039567334966849235,-0.004338627355128384,-0.2597913709155037,-0.0910934449978128
3032.27,-0.987445,-0.20042,-0.29466717647058827,-0.10104034882352941,-0.03959785676089197,-0.004386989242021891,-0.2550693197096963,-0.09665335958150752
3033.1,-0.510089,0.446946,-0.28981141176470593,-0.10514353705882352,-0.03962799017910065,-0.004435047687661124,-0.25018342158560525,-0.1007084893711624
3033.94,-0.198164,0.198296,-0.2858727058823529,-0.11004094882352941,-0.03965845923784593,-0.004483962366064449,-0.24621424664450697,-0.10555698645746496
3034.77,-0.171342,0.0652287,-0.2856495294117647,-0.11776618411764707,-0.039688536388275845,-0.004532570249677865,-0.24596099302348884,-0.11323361386796921
3035.61,-0.176437,0.00963427,-0.2945574117647059,-0.1279785370588235,-0.039718944213028996,-0.004582044240060572,-0.2548384675516769,-0.12339649281876293
3036.45,-0.179066,-0.015315,-0.3178894117647059,-0.1334517723529412,-0.039749317926006354,-0.004631802009561937,-0.2781400938386996,-0.12881997034337928
3037.28,-0.173869,-0.0305286,-0.35088147058823527,-0.12209294882352942,-0.039779294320996014,-0.004681247750007899,-0.31110217626723924,-0.11741170107352152
3038.12,-0.161683,-0.0481945,-0.37920958823529416,-0.09077671352941177,-0.03980959343217658,-0.004731574529594073,-0.33939999480311756,-0.0860451389998177
3038.95,-0.146527,-0.077657,-0.38974176470588234,-0.045981125294117645,-0.0398394915593851,-0.004781585662067074,-0.34990227314649724,-0.04119953963205057
3039.79,-0.136456,-0.127509,-0.3667315294117647,-0.01141277235294118,-0.0398697067682296,-0.004832487821043672,-0.3268618226435351,-0.006580284531897507
3040.63,-0.147399,-0.205367,-0.3653075882352941,-0.013872125294117648,-0.039899876154240614,-0.0048836817753736324,-0.32540771208105346,-0.008988443518744015
3041.46,-0.210613,-0.310539,-0.37709976470588236,-0.002628713529411764,-0.03992963894654335,-0.004934554429310916,-0.337170125759339,0.0023058408998991517
3042.3,-0.373587,-0.405897,-0.3863912352941176,0.01432242176470588,-0.0399597098220448,-0.00498633318274329,-0.3464315254720728,0.019308754947449172
3043.14,-0.638682,-0.377464,-0.39200347058823526,0.03165322941176471,-0.039989727332934065,-0.005038408417040582,-0.3520137432553012,0.036691637828805294
3043.97,-0.843048,-0.145862,-0.3944821176470588,0.04708869999999999,-0.0400193325217202,-0.005090156424180646,-0.35446278512533863,0.05217885642418064
3044.81,-0.844032,0.133137,-0.3944897647058824,0.059848794117647056,-0.04004923613594651,-0.005142825656495117,-0.35444052856993585,0.06499161977414217
3045.65,-0.727171,0.309832,-0.3925564705882353,0.07010117647058824,-0.040079078446367405,-0.005195795933179149,-0.3524773921418679,0.07529697240376738
3046.48,-0.596271,0.387242,-0.38898765294117643,0.07872547647058822,-0.04010850258970006,-0.005248432764832624,-0.3488791503514764,0.08397390923542085
3047.32,-0.485882,0.405137,-0.38367173529411763,0.08717551176470588,-0.04013821481533919,-0.005302005973111969,-0.34353352047877844,0.09247751773781784
3048.16,-0.398631,0.389434,-0.3756107411764706,0.09733251176470588,-0.04016785738874287,-0.00535588464392916,-0.3354428837877277,0.10268839640863504
3048.99,-0.329297,0.353398,-0.3619818117647059,0.1109449588235294,-0.04019707583646919,-0.005409423342088351,-0.3217847359282367,0.11635438216561775
3049.83,-0.271845,0.304258,-0.3371337764705882,0.1274164294117647,-0.040226571312062954,-0.005463913564468979,-0.2969072051585252,0.1328803429762337
3050.67,-0.221203,0.247088,-0.2951776352941176,0.13916754705882353,-0.04025598836652859,-0.005518713496966036,-0.254921646927589,0.14468626055578956
3051.51,-0.173999,0.186393,-0.23956204705882353,0.13334607647058822,-0.040285323969509707,-0.0055738245183030504,-0.19927672308931382,0.13891990098889126
3052.34,-0.128817,0.126096,-0.18123863529411766,0.10438578235294119,-0.0403142273242651,-0.005628586337964,-0.14092440796985256,0.11001436869090518
3053.18,-0.0858571,0.0689561,-0.1169699294117647,0.044679194117647064,-0.04034339180042317,-0.005684319836032586,-0.07662653761134153,0.05036351395367965
3054.02,-0.0460854,0.0161416,-0.05362969411764705,0.06559554705882353,-0.0403724654788707,-0.00574036839999644,-0.013257228638776347,0.07133591545881997
3054.86,-0.0103621,-0.032698,-0.01704463529411765,0.04883354705882353,-0.040401445133179226,-0.005796733309327515,0.023356809839061576,0.05463028036815104
3055.7,0.0210788,-0.0791274,0.014536835294117647,0.02442218823529412,-0.04043032748693129,-0.005853415815730863,0.054967162781048934,0.03027560405102498
3056.53,0.0488296,-0.125882,0.04322371764705882,-0.0021486882352941133,-0.04045876717877384,-0.005909736674894686,0.08368248482583265,0.0037610484396005724
3057.37,0.0745724,-0.177695,0.07023442352941175,-0.028694099999999993,-0.04048744615893088,-0.0059670541968493765,0.11072186968834263,-0.022727045803150617
3058.21,0.102417,-0.244827,0.09655583529411764,-0.053989394117647055,-0.040516017747538324,-0.006024692878517389,0.13707185304165598,-0.047964701239129666
3059.05,0.147466,-0.359188,0.12309448235294118,-0.07714674705882353,-0.04054447846600251,-0.006082653848550802,0.1636389608189437,-0.07106409321027272
3059.89,0.365397,-0.70518,0.15067801176470588,-0.09727915882352942,-0.0405728247844199,-0.0061409382015161565,0.19125083654912578,-0.09113822062201327
3060.73,0.480513,0.74282,0.17985060588235294,-0.11330981176470589,-0.04060105312137073,-0.0061995469965414034,0.22045165900372365,-0.10711026476816449
3061.56,0.136064,0.120183,0.2105070411764706,-0.12408714117647059,-0.0406288259694869,-0.006257777739508059,0.2511358671459575,-0.11782936343696253
3062.4,0.138254,-0.0255591,0.24173728235294117,-0.12890343529411766,-0.0406568089058179,-0.006317034555414483,0.2823940912587591,-0.12258640073870318
3063.24,0.15838,-0.0983069,0.2722017647058823,-0.12798352352941178,-0.04068466285039072,-0.006376618753156042,0.31288642755627305,-0.12160690477625574
3064.08,0.187337,-0.147014,0.3006782588235294,-0.12238805294117647,-0.040712384014732726,-0.006436531236483899,0.3413906428382621,-0.11595152170469257
3064.92,0.226261,-0.182932,0.3261517058823529,-0.11339768235294116,-0.04073996855817574,-0.006496772866519607,0.36689167444052867,-0.10690090948642156
3065.76,0.277158,-0.207282,0.34731829411764703,-0.10162388823529411,-0.04076741258779849,-0.0065573444602242915,0.3880857067054455,-0.09506654377506982
3066.6,0.340103,-0.216155,0.36147547058823526,-0.08512847647058823,-0.040794712158398166,-0.0066182467888377125,0.4022701827466334,-0.07851022968175052
3067.44,0.410077,-0.203565,0.3562425882352941,-0.04964941764705882,-0.04082186327249258,-0.0066794805762875045,0.3970644515077867,-0.04296993707077131
3068.28,0.475074,-0.167073,0.3358316470588235,-0.09802189411764706,-0.040848861880354054,-0.006741046497568161,0.3766805089391776,-0.0912808476200789
3069.12,0.520552,-0.114575,0.3270779705882353,-0.10417827647058824,-0.04087570388007659,-0.006802945177090398,0.3679536744683119,-0.09737533129349783
3069.96,0.538975,-0.0634889,0.31124549999999995,-0.0914943294117647,-0.040902385117677804,-0.006865177187000743,0.35214788511767775,-0.08462915222476396
3070.8,0.53293,-0.030759,0.2899019705882353,-0.05912380588235295,-0.040928901387236774,-0.006927743045471171,0.33083087197547206,-0.05219606283688178
3071.64,0.507621,-0.0248587,0.2657636764705882,8.289999999999687e-05,-0.04095524843106967,-0.006990643214959589,0.30671892490165786,0.007073543214959586
3072.48,0.462249,-0.0446725,0.24564738235294117,0.10905419411764707,-0.04098142193994449,-0.007053878100441075,0.2866288042928857,0.11610807221808814
3073.32,0.388138,-0.078766,0.31089926470588236,0.3915554882352942,-0.04100741755333631,-0.0071174480476098485,0.3519066822592187,0.398672936282904
3074.16,0.276438,-0.102036,0.444493794117647,0.09749519411764708,-0.04103323085972503,-0.00718135334105292,0.48552702497737205,0.1046765474587
3075.0,0.133527,-0.0795121,0.4275780882352941,-0.01069039411764705,-0.041058857396936835,-0.007245594202395466,0.4686369456322309,-0.0034447999152515847
3075.84,-0.0127485,0.0155245,0.3929438529411764,-0.07187021764705884,-0.04108429265253123,-0.007310170788418047,0.4340281455937076,-0.0645600468586408
3076.68,-0.130898,0.190068,0.3520403235294117,-0.11321315882352942,-0.04110953206423522,-0.007375083189146793,0.39314985559364696,-0.10583807563438263
3077.52,-0.20446,0.451992,0.3090756764705882,-0.1436105176470588,-0.04113457102042659,-0.007440331425916748,0.3502102474910148,-0.13617018622114205
3078.36,-0.223014,0.8595,0.2665641470588235,-0.16607281176470579,-0.04115940486066751,-0.007505915449408705,0.30772355191949097,-0.15856689631529708
3079.2,-0.115716,1.66958,0.2262217352941176,-0.18120724117647055,-0.04118402887629078,-0.007571835137660764,0.2674057641704084,-0.17363540603880978
3080.04,1.38644,4.59524,0.18959185294117642,-0.1887999176470588,-0.0412084383110402,-0.007638090294055089,0.23080029125221663,-0.1811618273530037
3080.89,2.61121,-5.21518,0.15859244117647053,-0.18885056470588235,-0.041232914997615326,-0.0077054754051742586,0.19982535617408587,-0.1811450893007081
3081.73,0.12251,-2.04272,0.13554997058823529,-0.1825907094117647,-0.0412568781161951,-0.00777240458294338,0.1768068487044304,-0.17481830482882132
3082.57,-0.113708,-1.20713,0.12231388235294113,-0.1731838388235294,-0.04128061204831361,-0.007839668164926912,0.16359449440125473,-0.1653441706586025
3083.41,-0.174808,-0.817405,0.11901098235294116,-0.16530951529411764,-0.04130411185438561,-0.007907265634281735,0.16031509420732676,-0.1574022496598359
3084.25,-0.191424,-0.580244,0.12386765294117644,-0.16403522117647054,-0.04132737255132686,-0.00797519638907452,0.1651950254925033,-0.15606002478739603
3085.09,-0.189766,-0.412618,0.13415276470588233,-0.17485804470588237,-0.04135038911355904,-0.008043459740138252,0.17550315381944137,-0.1668145849657441
3085.94,-0.1782,-0.282144,0.1466104411764706,-0.20660557411764705,-0.041373425992494904,-0.008112873513259925,0.1879838671689655,-0.19849270060438712
3086.78,-0.160459,-0.173748,0.15400603529411766,-0.2830061623529412,-0.04139593598561832,-0.008181803563843836,0.19540197127973596,-0.27482435878909733
3087.62,-0.138852,-0.079627,0.07482041176470589,-0.5281017505882353,-0.04141818646190684,-0.0082510635860582,0.11623859822661273,-0.5198506870021771
3088.46,-0.115284,0.00438154,-0.07326772941176471,-0.19131016235294118,-0.041440172236787864,-0.008320652518880879,-0.031827557174976845,-0.18298950983406032
3089.3,-0.0914865,0.0804047,-0.06774361176470588,-0.03215716235294118,-0.041461888089283756,-0.008390569203076731,-0.02628172367542212,-0.02376659314986445
3090.15,-0.0688978,0.149388,-0.019268611764705887,0.1030881317647059,-0.0414835823307722,-0.008461650568394397,0.022214970566066312,0.1115497823331003
3090.99,-0.0483346,0.211731,0.05997715294117648,-0.06503980941176471,-0.04150473916632594,-0.008532222735595542,0.10148189210750241,-0.05650758667616917
3091.83,-0.0296131,0.268004,0.044259917647058826,-0.06761657411764707,-0.04152561014938107,-0.008603118546767768,0.08578552779643989,-0.0590134555708793
3092.67,-0.0112335,0.319792,0.03423103529411765,-0.057206574117647055,-0.041546189928176165,-0.008674336426191316,0.07577722522229381,-0.04853223769145574
3093.51,0.0100091,0.37077,0.025934211764705884,-0.04600957999999998,-0.04156647312256786,-0.008745874688709276,0.06750068488727375,-0.0372637053112907
3094.36,0.0402844,0.428615,0.01747903529411764,-0.036311694117647064,-0.04158669035647116,-0.008818588887474924,0.059065725650588805,-0.027493105230172142
3095.2,0.0937116,0.510277,0.00791803529411765,-0.0282576470588235,-0.0416063604448573,-0.00889076616969789,0.04952439573897495,-0.01936688088912561
3096.04,0.21642,0.662881,-0.0030060823529411834,-0.02109814941176469,-0.04162571759204339,-0.008963258075624009,0.03861963523910221,-0.01213489133614068
3096.89,0.710367,1.09204,-0.014606935294117652,-0.01358071999999999,-0.041644981035057205,-0.009036931050420293,0.027038045740939553,-0.004543788949579698
3097.73,1.17237,-3.67558,-0.024763182352941157,-0.004681425882352944,-0.04166369196903843,-0.009110049321632169,0.01690050961609727,0.004428623439279225
3098.57,-0.458617,-0.624049,-0.030277735294117633,0.004757162352941172,-0.04168207342049799,-0.009183475382897842,0.011404338126380358,0.013940637735839014
3099.42,-0.360257,-0.235648,-0.02948258823529413,0.011319750588235297,-0.04170033266580251,-0.00925808629956342,0.012217744430508382,0.02057783688779872
3100.26,-0.319246,-0.0917951,-0.02404693529411766,0.011743044705882333,-0.041718034487526916,-0.009332123849516849,0.017671099193409257,0.021075168555399183
3101.1,-0.304197,-0.00888394,-0.016953941176470592,0.005026632941176459,-0.04173539016419343,-0.00940646122137629,0.024781448987722835,0.01443309416255275
3101.95,-0.301389,0.0572918,-0.010665905882352934,-0.008697484705882386,-0.04175259443645748,-0.009481985788252566,0.031086688554104545,0.0007845010823701801
3102.79,-0.300994,0.126093,-0.007467176470588224,-0.029969602352941216,-0.041769236892993736,-0.0095569174302769,0.03430206042240551,-0.020412684922664313
3103.63,-0.288701,0.208201,-0.011777411764705883,-0.062257425882352974,-0.04178551649216205,-0.00963213973293817,0.030008104727456165,-0.05262528614941481
3104.48,-0.241554,0.300676,-0.04550988235294118,-0.12135178470588237,-0.04180161486531887,-0.009708550022294777,-0.003708267487622305,-0.1116432346835876
3105.32,-0.142082,0.372187,-0.10675229411764707,0.09871495647058824,-0.04181714763229888,-0.009784346918997053,-0.06493514648534819,0.1084993033895853
3106.17,-0.0160956,0.379568,-0.07233623529411765,0.13808990352941178,-0.04183247894696797,-0.009861331419134754,-0.030503756347149677,0.14795123494854653
3107.01,0.0811726,0.326988,-0.044011588235294115,0.15336283294117647,-0.04184724250066732,-0.009937688342710098,-0.002164345734626795,0.16330052128388658
3107.86,0.13059,0.256591,-0.018648588235294118,0.15876883917647058,-0.04186178416318362,-0.010015231721507816,0.0232131959278895,0.1687840708979784
3108.7,0.147181,0.195305,0.004732694117647058,0.15795079447058824,-0.0418757562431532,-0.01009213292814718,0.04660845036080026,0.16804292739873541
3109.55,0.14809,0.148651,0.026378970588235295,0.1524936885882353,-0.04188948581113291,-0.010170218647887207,0.06826845639936821,0.1626639072361225
