wavenumber_cm-1,real,imag,abs_chi,intensity_abs2,phase_rad,imag_smooth,intensity_smooth
3841.31,0.00611323,-0.0122435,0.013684841003201316,0.00018727487328289998,-1.1077055762960921,-0.009599340588235293,0.00012466992234325298
3842.25,0.00464015,-0.0124203,0.013258764803423431,0.00017579484411249998,-1.2132588522744563,-0.009201425882352942,0.00011846670442149417
3843.18,0.00297003,-0.012142,0.012499969687999248,0.0001562492422009,-1.3308989162141323,-0.008824965882352941,0.00011234312464721181
3844.12,0.00128974,-0.0113741,0.011446990000764393,0.00013103358007759999,-1.4578859011495477,-0.008468699411764705,0.00010581255456824954
3845.05,-0.000203949,-0.0101645,0.010166545895465236,0.00010335865544460103,-1.5908584682500349,-0.008128691176470589,9.856546733480568e-05
3845.98,-0.00134368,-0.00864417,0.008747979820009875,7.652715093130002e-05,-1.725005688261008,-0.007799461176470589,9.051953905947865e-05
3846.92,-0.00202929,-0.0070048,0.007292821192385016,5.31852409441e-05,-1.8527769255796804,-0.007475115294117646,8.18209589830013e-05
3847.85,-0.00224848,-0.00545625,0.005901383428730929,3.4826326372900014e-05,-1.9616836583236186,-0.007150076470588235,7.280147702039543e-05
3848.78,-0.00207153,-0.00418094,0.004665993551699359,2.17714958245e-05,-2.030813307500455,-0.006819317647058823,6.390112523133073e-05
3849.71,-0.00162451,-0.00330095,0.0036790356946623934,1.35353036426e-05,-2.028131423991325,-0.00647832,5.557142756981896e-05
3850.65,-0.00105508,-0.00286687,0.0030548547270369507,9.332137403300002e-06,-1.92343800200312,-0.00612323,4.8178568611042486e-05
3851.58,-0.000504329,-0.00286428,0.0029083410492308152,8.458447658640999e-06,-1.7450851633355473,-0.005751711176470589,4.193052934113661e-05
3852.52,-9.03462e-05,-0.00322939,0.003230653526448548,1.043712220795444e-05,-1.5987652746881236,-0.005364660588235294,3.685284351304837e-05
3853.45,9.80429e-05,-0.00386399,0.0038652336449871193,1.4940031130340413e-05,-1.5454282829683779,-0.004968125882352941,3.282408089287772e-05
3854.39,2.78668e-06,-0.00464642,0.004646420835652473,2.1589226581985423e-05,-1.5701965791040131,-0.004574085882352941,2.965619448177772e-05
3855.32,-0.00040125,-0.00543784,0.005452623719650936,2.973110542810001e-05,-1.6444513324001453,-0.0041990514705882356,2.7182556502261545e-05
3856.25,-0.00109972,-0.0060881,0.0061866263575877925,3.82743456884e-05,-1.7495036412655198,-0.003860934352941176,2.531662428841337e-05
3857.19,-0.00202784,-0.00644654,0.006757959236130387,4.5670013037200004e-05,-1.8755591307157862,-0.003575681176470588,2.4062416604386677e-05
3858.12,-0.00306002,-0.00638377,0.007079282577585105,5.011624181330001e-05,-2.0177827703209497,-0.003355139176470588,2.3483460804945266e-05
3859.06,-0.00401101,-0.00582618,0.007073370809769554,5.00325746125e-05,-2.173725729099248,-0.003206403176470588,2.3649856802413737e-05
3859.99,-0.00466135,-0.00479424,0.006686772091233557,4.47129210001e-05,-2.3421412950311247,-0.0031320049411764704,2.458511320369956e-05
3860.93,-0.00481144,-0.00342341,0.005905056384294734,3.4869690901699995e-05,-2.523180474064682,-0.003129972,2.6228942919143417e-05
3861.86,-0.00434605,-0.00194549,0.004761625976764659,2.267308194259999e-05,-2.7206984031684156,-0.003193317294117647,2.8425712393811625e-05
3862.8,-0.00327681,-0.000629215,0.0033366742862204874,1.1133395292325e-05,-2.9518812406017108,-0.0033090925882352943,3.0941159248988956e-05
3863.74,-0.00173792,0.000291741,0.0017622368562372653,3.105478737481e-06,-3.3079098811776606,-0.0034580172941176468,3.350505293411248e-05
3864.67,5.70505e-05,0.000668364,0.0006707944514128377,4.499651960462499e-07,-4.797541000510703,-0.0036161143529411764,3.587081198237719e-05
3865.61,0.00186872,0.000448264,0.0019217323050040034,3.693055052096e-06,-6.047756098158358,-0.0037593867058823525,3.787686804712572e-05
3866.54,0.00347079,-0.000338358,0.0034872438056815012,1.2160869360264e-05,-6.3803655393666014,-0.003870682,3.948828753788454e-05
3867.48,0.00466898,-0.00159951,0.004935362851959316,2.4357806480499994e-05,-6.613236725928268,-0.003945492,4.079852472553749e-05
3868.41,0.00530804,-0.00319483,0.006195339165090157,3.8382227370500004e-05,-6.824989731944026,-0.003992766117647059,4.19821558565669e-05
3869.35,0.00527949,-0.00494086,0.007230844501142312,5.228511219970001e-05,-7.035462670735113,-0.0040294978823529415,4.321101745784337e-05
3870.29,0.0045386,-0.0066146,0.00802195880817148,6.435182312e-05,-7.2526123772872815,-0.004071935529411765,4.4568047580102196e-05
3871.22,0.00313104,-0.00796956,0.008562552077225574,7.33172980752e-05,-7.479632644646786,-0.0041281858235294126,4.5998271164894835e-05
3872.16,0.00121592,-0.00877575,0.008859585177021552,7.84922495089e-05,-7.716303647059725,-0.0041952384705882355,4.7317033982020425e-05
3873.1,-0.000938095,-0.00888217,0.008931571314047993,7.9772966137925e-05,-7.959207060144301,-0.0042603761176470585,4.8264991536286884e-05
3874.03,-0.00300361,-0.00827579,0.008803997566798845,7.751037315619999e-05,-8.202136905938794,-0.004305050117647058,4.858226856428336e-05
3874.97,-0.00468249,-0.00709795,0.008503329159958469,7.23066068026e-05,-8.437142929476343,-0.0043095626470588235,4.8079239628893766e-05
3875.91,-0.00578776,-0.0055979,0.008051996660928271,6.483465022760003e-05,-8.656053613818074,-0.004257897176470588,4.6697830021768646e-05
3876.84,-0.00627497,-0.00404785,0.007467284521390625,5.576033812340002e-05,-8.851870079597104,-0.004142846,4.4569570373264474e-05
3877.78,-0.00621531,-0.00266693,0.006763327141355798,4.5742594020999995e-05,-9.019447795667634,-0.003971433058823529,4.207726041978212e-05
3878.72,-0.00573877,-0.00158547,0.005953754801282967,3.544719623379999e-05,-9.155228184879302,-0.0037699024705882354,3.9915413355388004e-05
3879.65,-0.00498047,-0.000848154,0.005052172466238262,2.5524446628616003e-05,-9.256100155064061,-0.0035863330588235295,3.912560932181153e-05
3880.59,-0.0040463,-0.000438976,0.00407004221336536,1.6565243618576e-05,-9.316712356315694,-0.003488301294117647,4.1069995104876236e-05
3881.53,-0.00299832,-0.000311194,0.0030144260694261516,9.086764528035998e-06,-9.3213587969704,-0.0035538189411764708,4.731208374637477e-05
3882.47,-0.00185394,-0.000415071,0.0018998361662630283,3.609377458641001e-06,-9.204524200581902,-0.0038565371764705883,5.94044885165983e-05
3883.41,-0.000594742,-0.000721197,0.0009347957848498248,8.738431593729998e-07,-8.543579076783075,-0.004449428352941176,7.86166482252689e-05
3884.34,0.000816573,-0.00123896,0.0014838508502976304,2.2018133459290006e-06,-7.27125017094324,-0.005352451882352942,0.00010565621470993357
3885.28,0.00240993,-0.00202684,0.003148943154536137,9.915842990499997e-06,-6.982452746373581,-0.006547519529411764,0.00014042928460282183
3886.22,0.00417533,-0.00318858,0.005253610475216068,2.7600423025299997e-05,-6.935378833367225,-0.007980688352941176,0.00018187897033011005
3887.16,0.0060315,-0.00484888,0.007738903637105193,5.9890629504399993e-05,-6.96031560477813,-0.009569372470588235,0.0002279375302311938
3888.1,0.00781063,-0.00710921,0.010561572222969457,0.000111546807821,-7.021605491657571,-0.01121278105882353,0.00027564168141936936
3889.04,0.00927195,-0.00999597,0.013634092307278838,0.0001858884730434,-7.106142248009617,-0.012804817764705882,0.00032145626700910603
3889.97,0.0101455,-0.013422,0.01682501869984102,0.00028308125425,-7.206724205515088,-0.014249412235294117,0.00036183980062362743
3890.91,0.0101912,-0.0171771,0.019972814570059973,0.00039891332185,-7.318502025222905,-0.015476961,0.0003939999388396838
3891.85,0.00925387,-0.0209493,0.02290212392916648,0.0005245072804668998,-7.438028855119695,-0.016458525882352942,0.00041667509628445017
3892.79,0.00730055,-0.024364,0.025434278568547998,0.0006469025263025,-7.5628505887602095,-0.01721298705882353,0.0004306858004805719
3893.73,0.00444107,-0.0270308,0.027393197173475388,0.0007503872513849,-7.6911397971373265,-0.017802967058823532,0.0004389934798508719
3894.67,0.000936668,-0.0285931,0.02860843782089864,0.0008184427145522238,-7.821234811743882,-0.01831938588235294,0.00044617106425065426
3895.61,-0.00280276,-0.0287861,0.028922223580278194,0.0008364950168276,-7.951040747944979,-0.01885899294117647,0.0004574140432901837
3896.55,-0.00624221,-0.0275036,0.028203070730757313,0.0007954131986440998,-8.077160603657763,-0.019501980588235292,0.00047739693452953665
3897.49,-0.00878207,-0.0248693,0.026374359441982662,0.0006956068359749,-8.193441219872442,-0.020295429411764706,0.0005092854802311014
3898.43,-0.00986654,-0.0212834,0.02345915017922857,0.0005503317271315999,-8.288070407775164,-0.021244882352941176,0.0005540976380358073
3899.37,-0.00912798,-0.0174078,0.019655826609949533,0.0003863515197204002,-8.336927959671037,-0.022313194117647057,0.0006104664489222779
3900.31,-0.0065242,-0.0140648,0.015504315034209024,0.00024038378467999998,-8.288307532349176,-0.023424794117647058,0.0006747712350438778
3901.25,-0.00240566,-0.0120565,0.012294160902054273,0.00015114639228559995,-8.050927348142217,-0.02447465294117647,0.0007416155702068426
3902.19,0.00252854,-0.0119677,0.012231899191115007,0.00014961935782159996,-7.645763472220874,-0.02534249411764706,0.0008046496336871955
3903.13,0.00737558,-0.0140222,0.015843650879024066,0.00025102127317640005,-7.369756455260143,-0.025912676470588238,0.0008577056584453001
3904.06,0.0112167,-0.01804,0.02124278604350192,0.00045125595888999997,-7.297709619091949,-0.02609803529411765,0.0008961133809495588
3905.01,0.0132841,-0.0234846,0.026981359305453832,0.0007279937499700001,-7.339201354685152,-0.025862217647058823,0.0009178805311522588
3905.95,0.0130742,-0.0295627,0.03232472640147167,0.00104488793693,-7.437588556229435,-0.02523211764705882,0.0009242932978478529
3906.89,0.0104106,-0.0353384,0.0368399661633938,0.00135718310692,-7.567488713365165,-0.024293364705882354,0.0009195801716236411
3907.83,0.00547221,-0.0398465,0.0402205003018871,0.0016176886445341,-7.717503100209446,-0.023168166470588236,0.0009096179842950823
3908.77,-0.00119877,-0.0422116,0.04222861854326874,0.0017832562240729004,-7.882373068645398,-0.021982960588235297,0.0009000870242020294
3909.71,-0.00872097,-0.0417841,0.04268449754361529,0.0018219663305509,-8.05974282159517,-0.020838143529411764,0.000894740899488553
3910.65,-0.015955,-0.0382862,0.04147764621383426,0.0017203951354399997,-8.248826536119381,-0.019789522352941177,0.0008943515614160823
3911.59,-0.0216666,-0.0319372,0.03859308616060654,0.0014894262994,-8.450072038585937,-0.018844493529411768,0.0008965525457018294
3912.53,-0.024768,-0.0234947,0.03413875733078168,0.0011654547520899999,-8.665756371786202,-0.017969533529411767,0.0008964674048890295
3913.48,-0.0245802,-0.0141576,0.02836589271995507,0.0008046238698000001,-8.902210661559241,-0.017103748823529413,0.000887868956123006
3914.42,-0.0210204,-0.0053246,0.021684293424504293,0.0004702085813200001,-9.176689903617635,-0.016174619411764707,0.0008646285486100647
3915.36,-0.0146299,0.00172057,0.014730727583351066,0.00021699433513489995,-9.541846610065779,-0.015114607647058824,0.0008222600045259471
3916.3,-0.00643009,0.0060837,0.008851975095881145,7.83574630981e-05,-10.18250252804284,-0.013878425294117647,0.0007593355802574706
3917.24,0.00232862,0.00740539,0.007762877826972419,6.026227215650003e-05,-11.30023408046783,-0.012459513529411766,0.0006784326967893941
3918.18,0.0104247,0.00585886,0.011958286273107866,0.00014300061058960002,-12.054348037175185,-0.01090159,0.000586196072072053
3919.13,0.0168601,0.00204329,0.016983462722133552,0.0002884380060341,-12.445767900282007,-0.009298931176470588,0.0004922259625192069
3920.07,0.0209711,-0.00316568,0.021208690791097877,0.0004498085650723999,-12.716193838056808,-0.007780092352941177,0.0004068839434728833
3921.01,0.0224716,-0.00876626,0.024120947762216974,0.0005818201209476001,-12.938316914556452,-0.006476060588235294,0.00033864999451159504
3921.95,0.0214536,-0.0137675,0.025491194738772052,0.0006498010092099999,-13.136912823370809,-0.005481905294117647,0.00029198133514719507
3922.9,0.0183575,-0.0173182,0.025237231573411532,0.0006369178574899999,-13.322645140563921,-0.004825950000000001,0.0002664832778390598
3923.84,0.0139051,-0.0188314,0.02340883234956413,0.00054797343197,-13.501131459897987,-0.004457575882352941,0.00025763087344720097
3924.78,0.00898084,-0.0180901,0.02019671273043215,0.0004079072051156001,-13.676362925964744,-0.004256380588235294,0.0002586342942252715
3925.72,0.00445781,-0.0152994,0.015935611389466676,0.0002539437103561001,-13.853644826533683,-0.004057262352941177,0.0002626720810509833
3926.67,0.000999796,-0.011041,0.01108617486068193,0.00012290327304161598,-14.046860208033289,-0.0036826482352941173,0.0002647308271574127
3927.61,-0.00109317,-0.00611694,0.00621385352357939,3.86119756125e-05,-14.314011929263877,-0.002974600588235294,0.0002625741610108245
3928.55,-0.00192845,-0.00132616,0.0023404315303165784,5.4776197481000015e-06,-15.105552470349322,-0.0018229547058823525,0.00025670164521567746
3929.5,-0.00193194,0.00274304,0.003355094723729868,1.12566606052e-05,-16.66514942538929,-0.00018785705882352964,0.00024944122686355977
3930.44,-0.00167089,0.00582664,0.006061485550729293,3.67416070817e-05,-16.99948663684961,0.001884860588235294,0.00024352723806885388
3931.38,-0.00166622,0.00798293,0.008154965387621211,6.650346047329998e-05,-17.072990908903172,0.004258731176470588,0.00024066860239156565
3932.33,-0.00225593,0.00950402,0.009768091744312193,9.541561632530002e-05,-17.04570676371443,0.006717184117647058,0.00024069468983711862
3933.27,-0.00353156,0.0107904,0.011353618286414248,0.0001289046481936,-16.962460377828066,0.008993419411764705,0.00024174562247147153
3934.21,-0.00533783,0.0122273,0.013341637620580915,0.00017799929439889998,-16.867146658196354,0.010818107647058824,0.00024157441821841272
3935.16,-0.00731611,0.0140801,0.015867409414964374,0.00025177468154210006,-16.79955018040442,0.011974648235294117,0.00023943589024135882
3936.1,-0.00897843,0.0164123,0.01870764005840662,0.0003499757965549001,-16.77818026808951,0.012345390294117648,0.0002375765553952191
3937.05,-0.00981004,0.0190304,0.021410114641486625,0.00045839300896159994,-16.80279446264664,0.011934015,0.00024137911671304153
3937.99,-0.0093999,0.0214687,0.02343636489944633,0.0005492631997000001,-16.866062076607538,0.010858894999999999,0.00025781344177932977
3938.93,-0.00758881,0.0230376,0.02425533036213071,0.0005883210509760998,-16.960544414249103,0.009323492647058822,0.00029266591671864154
3939.88,-0.00459888,0.0229623,0.0234183030671396,0.0005484169185444001,-17.081095214049203,0.0075752673529411755,0.00034763255833903566
3940.83,-0.00108164,0.0206059,0.020634269066279038,0.0004257730598996,-17.22631596479998,0.005863336764705882,0.00041851921516284155
3941.77,0.00197621,0.0157203,0.01584402846671578,0.0002510332380541,-17.40381429931106,0.004400725,0.000495485749128512
3942.71,0.00349866,0.00862019,0.009303133742546111,8.654829743170001e-05,-17.66431440668837,0.0033335202941176473,0.0005656322514981298
3943.66,0.00263985,0.000185675,0.0026463717101202922,7.003283228125e-06,-18.779336127610907,0.002718754411764706,0.0006173782894242651
3944.6,-0.000952059,-0.00831954,0.008373837958253133,7.0121162151081e-05,-20.534293089952314,0.0025146544117647055,0.0006452697731516239
3945.55,-0.00702389,-0.015534,0.01704817253350341,0.00029064018673210005,-20.845002933607795,0.002588354411764706,0.0006533529450674121
3946.49,-0.0147699,-0.0202752,0.025084530712173987,0.00062923368105,-21.049931977305157,0.002745019117647059,0.0006554188354710885
3947.44,-0.0229879,-0.0217369,0.03163757841586489,0.00100093636802,-21.233714179049407,0.0027760897058823533,0.0006714624009272004
3948.39,-0.0302717,-0.0195988,0.036062290308991746,0.00130048878233,-21.416582311777347,0.002514989705882353,0.0007212227153192945
3949.33,-0.0352031,-0.014074,0.03791221077186082,0.0014373357256099997,-21.610819506886877,0.0018822926470588239,0.0008170063535865239
3950.28,-0.0365445,-0.00591518,0.037020127426609435,0.0013704898346824001,-21.830677942466867,0.0009043698235294121,0.0009583806798224324
3951.22,-0.0334408,0.00362908,0.03363714206478309,0.0011314573262864,-22.099248055606875,-0.0002989942941176467,0.0011306844443358618
3952.17,-0.0256246,0.0129426,0.028707682245698626,0.0008241310199200001,-22.458855870387485,-0.0015492281176470585,0.0013080171391165604
3953.12,-0.0135792,0.0202833,0.02440915671484781,0.00059580693153,-22.971999302262883,-0.002650643411764706,0.0014599601794517908
3954.06,0.00142475,0.024132,0.024174021936006016,0.0005843833365625,-23.620916310589344,-0.0034267434117647056,0.0015601797926610792
3955.01,0.0174847,0.0235658,0.029343852230578046,0.0008610616637300002,-24.200275569057943,-0.003746825764705882,0.001594471840696373
3955.96,0.0324225,0.0185236,0.03734089264077655,0.0013943422632100003,-24.613677492294197,-0.003544119882352941,0.0015657726010963732
3956.9,0.0442388,0.00985005,0.04532212385185076,0.0020540949104425,-24.91365861698415,-0.0028274475294117643,0.0014942008747861673
3957.85,0.0515129,-0.000904388,0.051520838347842754,0.0026543967840645445,-25.150295959606538,-0.0016851298823529408,0.001411350413499232
3958.79,0.0536246,-0.011837,0.05491550140133476,0.0030157122941600004,-25.349995586345425,-0.00027616047058823506,0.0013498986346113036
3959.74,0.0507719,-0.0210683,0.05496961974127164,0.0030216590945000006,-25.526077138498497,0.001196540705882353,0.0013317686257685976
3960.69,0.0438383,-0.0270436,0.05150876476727043,0.00265315284785,-25.685490523829127,0.002530199529411765,0.0013594847024020152
3961.64,0.034192,-0.0287277,0.04465841030858577,0.0019943736112899998,-25.831511129575702,0.0035733465882352945,0.0014147340191880214
3962.58,0.0234703,-0.0257166,0.03481664110235219,0.00121219849765,-25.963776346333983,0.004266158352941176,0.0014652670525461095
3963.53,0.0133601,-0.0182909,0.022650591489407068,0.0005130492948199999,-26.072683694230452,0.004653805411764706,0.0014774746749666977
3964.48,0.00536486,-0.00741537,0.009152564397834084,8.376943505649998e-05,-26.077227448381166,0.004868146588235294,0.0014295080835461623
3965.43,0.00055189,0.0053454,0.005373814635070697,2.8877883732100006e-05,-23.664826155912575,0.005087184823529412,0.0013198996628897152
3966.37,-0.000682204,0.0180373,0.01805019649720235,0.000325809593587616,-23.524141074127577,0.005489136470588235,0.0011689179512389186
3967.32,0.00125098,0.028665,0.02869228425832283,0.0008232471759604,-23.605558602028513,0.0062153631176470586,0.001012855974265719
3968.27,0.00518559,0.0356148,0.03599033651812803,0.0012953043226881001,-23.706530983714057,0.007348080176470588,0.0008936613834752544
3969.22,0.00947461,0.0380168,0.03917965437433184,0.0015350453168920999,-23.806190875607125,0.008901527058823529,0.0008472061140470195
3970.17,0.0124069,0.0359098,0.037992695398589446,0.0014434449036499998,-23.89460679598596,0.010822114705882353,0.0008932950427413785
3971.11,0.0126182,0.0301558,0.032689313924889885,0.0010685912448799998,-23.958240630562248,0.012994661764705883,0.0010298209997137314
3972.06,0.00935503,0.0221674,0.024060552966648545,0.0005789102090609001,-23.961286607339282,0.015254685294117647,0.0012326545647249078
3973.01,0.00255077,0.0135737,0.013811291007103573,0.00019075175928290003,-23.7476985779448,0.017408883529411764,0.001461742834053349
3973.96,-0.00724963,0.00592879,0.009365238171077123,8.770768600099998e-05,-22.67665285039017,0.019264842352941174,0.0016723716445355785
3974.91,-0.0190368,0.000508853,0.019043599597124726,0.000362658685615609,-22.017872176869645,0.020666148235294116,0.0018285869875445421
3975.86,-0.0314971,-0.00181211,0.03154918463387128,0.0009953510510620999,-21.93367932875078,0.021523518823529413,0.0019142674121692246
3976.81,-0.0431626,-0.000635003,0.0431672707913068,0.001863413267570009,-21.976437756208426,0.021830324705882354,0.0019374010556423718
3977.76,-0.0525595,0.00392229,0.05270564864503709,0.0027778853990940997,-22.0656362159814,0.021656048235294115,0.0019255395584851893
3978.71,-0.0583723,0.0112167,0.05944022010541347,0.00353313976618,-22.18099243217992,0.02112042470588235,0.0019142203101557775
3979.65,-0.0596324,0.0201295,0.0629382228856996,0.003961219900010001,-22.3166980990233,0.02035880705882353,0.0019332899531263655
3980.6,-0.0559042,0.029206,0.06307352862841907,0.0039782700136400005,-22.47257830899741,0.01949038117647059,0.0019965835635525246
3981.55,-0.0474152,0.0368967,0.060079677611734904,0.00360956766193,-22.652431009262358,0.018596435882352942,0.002098279720015701
3982.5,-0.0350607,0.0418595,0.0546028426434009,0.00298147042474,-22.86470534418853,0.017710425882352943,0.002216124441807666
3983.45,-0.0202507,0.0432403,0.04774740196680863,0.0022798143945800004,-23.1239533004005,0.016818181588235295,0.0023193110980614536
3984.4,-0.00463104,0.0408305,0.041092289565459836,0.0016885762617315993,-23.449006450194624,0.01586599982352941,0.0023778985513048592
3985.35,0.0102279,0.0350541,0.03651574818102458,0.0013333998652199997,-23.84583858460862,0.014774929411764707,0.0023710229532242708
3986.3,0.0230771,0.0268042,0.035369728328755935,0.0012510176820500001,-24.272762269989027,0.013460388823529413,0.002292036755645794
3987.25,0.0331157,0.0172083,0.03731990320700202,0.0013927751753799998,-24.653503983016464,0.01185532411764706,0.002149729523588147
3988.2,0.040001,0.00740416,0.040680481638073064,0.0016549015863055996,-24.949713380152264,0.009933465294117648,0.0019656052036875586
3989.15,0.043783,-0.00162337,0.0438130850221358,0.0019195864191569006,-25.16980188475482,0.0077268200000000006,0.0017679967917523173
3990.1,0.0448068,-0.00913338,0.04572819651445265,0.0020910679564643997,-25.333825538250558,0.005330629411764706,0.0015845462167735883
3991.06,0.0436112,-0.0146593,0.046009040871659135,0.0021168318419300006,-25.457012175680724,0.0028915854705882345,0.0014351659228757654
3992.01,0.0408334,-0.0179992,0.0446244076285613,0.0019913377562,-25.54791481023772,0.0005803907647058816,0.001327539819941065
3992.96,0.0371286,-0.0191832,0.04179148358457737,0.0017465281001999998,-25.60963500965244,-0.0014434810000000006,0.001256425351292877
3993.91,0.0331005,-0.0184249,0.037882978239045566,0.0014351200402599998,-25.640664286995435,-0.0030636786470588234,0.001206654622526265
3994.86,0.0292522,-0.0160694,0.033375392450127085,0.0011139168212,-25.63507748740747,-0.004225304529411765,0.0011586380244670651
3995.81,0.0259577,-0.0125421,0.028828917109388622,0.0008311064617,-25.582838102201737,-0.0049349862941176475,0.0010947679202549534
3996.76,0.0234504,-0.00830697,0.024878243722998215,0.0006189270107409,-25.473184548546268,-0.005244941588235293,0.0010053644629667653
3997.71,0.0218214,-0.00383854,0.022156441214500132,0.0004909078872916001,-25.306866940861507,-0.005229121,0.0008931475459040064
3998.66,0.0210202,0.000395753,0.021023925144392254,0.00044200542847700885,-25.113916181877798,-0.004962251588235295,0.000775164478619771
3999.62,0.0208463,0.00394999,0.02121722518827804,0.00045017064469010003,-24.94547968041415,-0.004510426882352941,0.0006808338384190888
4000.57,0.0209369,0.00642468,0.021900463344696613,0.0004796302947124,-24.835003547162287,-0.003935929235294118,0.0006450028106377711
4001.52,0.0207578,0.00751074,0.022074815428166097,0.00048729747618759996,-24.785568884591246,-0.003311128647058824,0.0006963708585447181
4002.47,0.0196199,0.00705656,0.020850312109021295,0.00043473551504360006,-24.78748365905021,-0.0027325421764705883,0.000844513927056183
4003.42,0.0167489,0.00514371,0.01752094186321329,0.0003069834037741,-24.83477676777653,-0.0023267668823529412,0.001071668644734324
4004.38,0.011423,0.00213492,0.01162079224521289,0.00013504281240640003,-24.947976237852217,-0.0022459139411764705,0.001335837191326089
4005.33,0.00317244,-0.00135442,0.0034494679430312146,1.189882909e-05,-25.536248184173527,-0.0026563392352941173,0.0015871637302001535
4006.28,-0.00801418,-0.0045966,0.009238820954667321,8.535581263239998e-05,-27.75358370229211,-0.003725407470588235,0.0017911511926259416
4007.24,-0.0215526,-0.00697828,0.022654159850199702,0.0005132109585184002,-27.961206701596698,-0.005607622352941177,0.0019466582679637647
4008.19,-0.0362551,-0.00823274,0.03717808876095704,0.0013822102839176,-28.051042336553845,-0.008427686470588235,0.002089246674568465
4009.14,-0.0504627,-0.00856159,0.05118383450483268,0.0026197849146181004,-28.106272492512893,-0.012260067647058823,0.0022792766559318533
